Date,Away_Team,Home_Team,Bet_On,Prediction,Actual,Result,Bet_Amount,Profit_Loss,Running_Total,Confidence,Odds
2023-12-21,San Antonio Spurs,Chicago Bulls,home,0.669,1,WIN,100,149.39999389648438,21412.27,0.669,149.4
2023-12-21,Indiana Pacers,Memphis Grizzlies,away,0.368,1,LOSS,100,-100.0,21312.27,0.368,158.23
2023-12-22,Toronto Raptors,Philadelphia 76ers,home,0.739,1,WIN,100,135.2899932861328,21447.56,0.739,135.29
2023-12-22,Atlanta Hawks,Miami Heat,home,0.651,1,WIN,100,153.5399932861328,21601.1,0.651,153.54
2023-12-22,Washington Wizards,Golden State Warriors,home,0.712,1,WIN,100,140.4600067138672,21741.56,0.712,140.46
2023-12-23,San Antonio Spurs,Dallas Mavericks,home,0.68,1,WIN,100,147.10000610351562,21888.67,0.68,147.1
2023-12-23,Portland Trail Blazers,Golden State Warriors,home,0.746,1,WIN,100,134.02000427246094,22022.69,0.746,134.02
2023-12-23,Los Angeles Lakers,Oklahoma City Thunder,home,0.712,0,LOSS,100,-100.0,21922.69,0.712,140.42
2023-12-23,Detroit Pistons,Brooklyn Nets,home,0.662,1,WIN,100,150.97000122070312,22073.66,0.662,150.97
2023-12-23,Denver Nuggets,Charlotte Hornets,away,0.359,0,WIN,100,156.1199951171875,22229.78,0.359,156.12
2023-12-25,Golden State Warriors,Denver Nuggets,home,0.691,1,WIN,100,144.66000366210938,22374.44,0.691,144.66
2023-12-26,Charlotte Hornets,LA Clippers,home,0.787,1,WIN,100,127.02999877929688,22501.46,0.787,127.03
2023-12-26,Sacramento Kings,Portland Trail Blazers,away,0.302,1,LOSS,100,-100.0,22401.46,0.302,143.36
2023-12-26,Indiana Pacers,Houston Rockets,home,0.656,0,LOSS,100,-100.0,22301.46,0.656,152.53
2023-12-26,Memphis Grizzlies,New Orleans Pelicans,home,0.727,0,LOSS,100,-100.0,22201.46,0.727,137.57
2023-12-26,Orlando Magic,Washington Wizards,away,0.381,0,WIN,100,161.5399932861328,22363.0,0.381,161.54
2023-12-26,Brooklyn Nets,Detroit Pistons,away,0.306,0,WIN,100,144.13999938964844,22507.14,0.306,144.14
2023-12-27,New York Knicks,Oklahoma City Thunder,home,0.688,1,WIN,100,145.38999938964844,22652.53,0.688,145.39
2023-12-27,Phoenix Suns,Houston Rockets,home,0.651,0,LOSS,100,-100.0,22552.53,0.651,153.71
2023-12-28,Memphis Grizzlies,Denver Nuggets,home,0.778,1,WIN,100,128.49000549316406,22681.02,0.778,128.49
2023-12-28,Charlotte Hornets,Los Angeles Lakers,home,0.733,1,WIN,100,136.5,22817.52,0.733,136.5
2023-12-28,Utah Jazz,New Orleans Pelicans,home,0.635,1,WIN,100,157.47000122070312,22974.99,0.635,157.47
2023-12-28,Detroit Pistons,Boston Celtics,home,0.828,1,WIN,100,120.7300033569336,23095.72,0.828,120.73
2023-12-28,Dallas Mavericks,Minnesota Timberwolves,home,0.684,1,WIN,100,146.14999389648438,23241.87,0.684,146.15
2023-12-29,Toronto Raptors,Boston Celtics,home,0.784,1,WIN,100,127.52999877929688,23369.4,0.784,127.53
2023-12-29,Charlotte Hornets,Phoenix Suns,home,0.702,1,WIN,100,142.4499969482422,23511.84,0.702,142.45
2023-12-29,Memphis Grizzlies,LA Clippers,home,0.79,1,WIN,100,126.62999725341797,23638.48,0.79,126.63
2023-12-30,Los Angeles Lakers,Minnesota Timberwolves,home,0.726,1,WIN,100,137.6699981689453,23776.14,0.726,137.67
2023-12-30,Philadelphia 76ers,Chicago Bulls,away,0.373,1,LOSS,100,-100.0,23676.14,0.373,159.48
2023-12-30,Toronto Raptors,Detroit Pistons,away,0.363,1,LOSS,100,-100.0,23576.14,0.363,156.92
2023-12-30,Miami Heat,Utah Jazz,away,0.33,1,LOSS,100,-100.0,23476.14,0.33,149.16
2023-12-30,New York Knicks,Indiana Pacers,home,0.624,1,WIN,100,160.3000030517578,23636.44,0.624,160.3
2023-12-31,Sacramento Kings,Memphis Grizzlies,away,0.32,0,WIN,100,147.0500030517578,23783.49,0.32,147.05
2023-12-31,Boston Celtics,San Antonio Spurs,away,0.286,0,WIN,100,140.00999450683594,23923.5,0.286,140.01
2023-12-31,Los Angeles Lakers,New Orleans Pelicans,home,0.632,1,WIN,100,158.1300048828125,24081.63,0.632,158.13
2023-12-31,Brooklyn Nets,Oklahoma City Thunder,home,0.723,1,WIN,100,138.25999450683594,24219.89,0.723,138.26
2024-01-01,Charlotte Hornets,Denver Nuggets,home,0.78,1,WIN,100,128.19000244140625,24348.08,0.78,128.19
2024-01-01,Portland Trail Blazers,Phoenix Suns,home,0.69,1,WIN,100,144.97999572753906,24493.06,0.69,144.98
2024-01-01,Detroit Pistons,Houston Rockets,home,0.79,1,WIN,100,126.58000183105469,24619.63,0.79,126.58
2024-01-01,Dallas Mavericks,Utah Jazz,away,0.324,1,LOSS,100,-100.0,24519.63,0.324,147.9
2024-01-01,Indiana Pacers,Milwaukee Bucks,home,0.68,0,LOSS,100,-100.0,24419.63,0.68,147.04
2024-01-01,Miami Heat,LA Clippers,home,0.628,1,WIN,100,159.1300048828125,24578.76,0.628,159.13
2024-01-02,Charlotte Hornets,Sacramento Kings,home,0.73,0,LOSS,100,-100.0,24478.76,0.73,137.08
2024-01-02,Brooklyn Nets,New Orleans Pelicans,home,0.639,1,WIN,100,156.41000366210938,24635.18,0.639,156.41
2024-01-02,Chicago Bulls,Philadelphia 76ers,home,0.748,1,WIN,100,133.6199951171875,24768.8,0.748,133.62
2024-01-03,Portland Trail Blazers,Dallas Mavericks,home,0.718,1,WIN,100,139.27999877929688,24908.08,0.718,139.28
2024-01-03,Brooklyn Nets,Houston Rockets,home,0.714,1,WIN,100,140.0399932861328,25048.12,0.714,140.04
2024-01-03,New Orleans Pelicans,Minnesota Timberwolves,home,0.715,0,LOSS,100,-100.0,24948.12,0.715,139.83
2024-01-03,Oklahoma City Thunder,Atlanta Hawks,away,0.365,1,LOSS,100,-100.0,24848.12,0.365,157.37
2024-01-03,Washington Wizards,Cleveland Cavaliers,home,0.723,1,WIN,100,138.35000610351562,24986.47,0.723,138.35
2024-01-03,Toronto Raptors,Memphis Grizzlies,away,0.323,0,WIN,100,147.6999969482422,25134.17,0.323,147.7
2024-01-03,Chicago Bulls,New York Knicks,home,0.753,1,WIN,100,132.8300018310547,25267.0,0.753,132.83
2024-01-04,Milwaukee Bucks,San Antonio Spurs,away,0.327,0,WIN,100,148.50999450683594,25415.52,0.327,148.51
2024-01-05,Detroit Pistons,Golden State Warriors,home,0.659,1,WIN,100,151.83999633789062,25567.36,0.659,151.84
2024-01-05,Orlando Magic,Denver Nuggets,home,0.679,0,LOSS,100,-100.0,25467.36,0.679,147.29
2024-01-05,New York Knicks,Philadelphia 76ers,home,0.666,0,LOSS,100,-100.0,25367.36,0.666,150.25
2024-01-05,Memphis Grizzlies,Los Angeles Lakers,home,0.701,0,LOSS,100,-100.0,25267.36,0.701,142.61
2024-01-05,Portland Trail Blazers,Dallas Mavericks,home,0.744,1,WIN,100,134.44000244140625,25401.8,0.744,134.44
2024-01-05,Utah Jazz,Boston Celtics,home,0.79,1,WIN,100,126.5,25528.3,0.79,126.5
2024-01-05,Washington Wizards,Cleveland Cavaliers,home,0.732,1,WIN,100,136.6199951171875,25664.92,0.732,136.62
2024-01-05,Oklahoma City Thunder,Brooklyn Nets,away,0.375,1,LOSS,100,-100.0,25564.92,0.375,160.05
2024-01-05,Atlanta Hawks,Indiana Pacers,home,0.636,1,WIN,100,157.17999267578125,25722.1,0.636,157.18
2024-01-05,Charlotte Hornets,Chicago Bulls,home,0.655,1,WIN,100,152.6199951171875,25874.71,0.655,152.62
2024-01-06,Utah Jazz,Philadelphia 76ers,home,0.78,0,LOSS,100,-100.0,25774.71,0.78,128.18
2024-01-07,Detroit Pistons,Denver Nuggets,home,0.807,1,WIN,100,123.94000244140625,25898.65,0.807,123.94
2024-01-07,Toronto Raptors,Golden State Warriors,home,0.612,0,LOSS,100,-100.0,25798.65,0.612,163.41
2024-01-07,Memphis Grizzlies,Phoenix Suns,home,0.729,0,LOSS,100,-100.0,25698.65,0.729,137.25
2024-01-07,Portland Trail Blazers,Brooklyn Nets,home,0.677,0,LOSS,100,-100.0,25598.65,0.677,147.61
2024-01-07,Atlanta Hawks,Orlando Magic,home,0.653,1,WIN,100,153.1300048828125,25751.78,0.653,153.13
2024-01-07,San Antonio Spurs,Cleveland Cavaliers,home,0.73,1,WIN,100,136.97000122070312,25888.76,0.73,136.97
2024-01-08,Oklahoma City Thunder,Washington Wizards,away,0.304,0,WIN,100,143.77000427246094,26032.52,0.304,143.77
2024-01-08,Utah Jazz,Milwaukee Bucks,home,0.715,0,LOSS,100,-100.0,25932.52,0.715,139.89
2024-01-08,Phoenix Suns,LA Clippers,home,0.736,1,WIN,100,135.89999389648438,26068.42,0.736,135.9
2024-01-09,Sacramento Kings,Detroit Pistons,away,0.282,0,WIN,100,139.32000732421875,26207.74,0.282,139.32
2024-01-09,Portland Trail Blazers,New York Knicks,home,0.764,1,WIN,100,130.92999267578125,26338.67,0.764,130.93
2024-01-09,Memphis Grizzlies,Dallas Mavericks,home,0.74,0,LOSS,100,-100.0,26238.67,0.74,135.18
2024-01-09,Toronto Raptors,Los Angeles Lakers,home,0.611,1,WIN,100,163.75,26402.42,0.611,163.75
2024-01-10,Minnesota Timberwolves,Boston Celtics,home,0.788,1,WIN,100,126.91999816894531,26529.34,0.788,126.92
2024-01-10,Toronto Raptors,LA Clippers,home,0.789,1,WIN,100,126.66999816894531,26656.0,0.789,126.67
2024-01-10,Denver Nuggets,Utah Jazz,away,0.34,1,LOSS,100,-100.0,26556.0,0.34,151.41
2024-01-10,Sacramento Kings,Charlotte Hornets,away,0.354,0,WIN,100,154.8699951171875,26710.87,0.354,154.87
2024-01-10,Oklahoma City Thunder,Miami Heat,away,0.388,0,WIN,100,163.39999389648438,26874.27,0.388,163.4
2024-01-10,Washington Wizards,Indiana Pacers,home,0.749,1,WIN,100,133.4600067138672,27007.74,0.749,133.46
2024-01-10,Philadelphia 76ers,Atlanta Hawks,away,0.34,1,LOSS,100,-100.0,26907.74,0.34,151.46
2024-01-11,Brooklyn Nets,Cleveland Cavaliers,home,0.626,1,WIN,100,159.80999755859375,27067.54,0.626,159.81
